2012.09.06,00:00,0.99030,0.99140,0.98080,0.98250,54774
2012.09.07,00:00,0.98260,0.98340,0.97650,0.97860,50207
2012.09.10,00:00,0.97730,0.97870,0.97530,0.97740,36328
2012.09.11,00:00,0.97750,0.97770,0.97130,0.97300,41108
2012.09.12,00:00,0.97290,0.97670,0.97140,0.97610,46128
2012.09.13,00:00,0.97610,0.97730,0.96650,0.96830,47790
2012.09.14,00:00,0.96830,0.97210,0.96320,0.97130,49155
2012.09.17,00:00,0.97030,0.97590,0.96920,0.97460,39947
2012.09.18,00:00,0.97460,0.97650,0.97300,0.97410,44505
2012.09.19,00:00,0.97410,0.97630,0.97240,0.97440,45476
2012.09.20,00:00,0.97440,0.98160,0.97440,0.97680,48903
2012.09.21,00:00,0.97670,0.97780,0.97300,0.97620,45816
2012.09.24,00:00,0.97620,0.98170,0.97520,0.97850,40263
2012.09.25,00:00,0.97850,0.98090,0.97550,0.98040,48978
2012.09.26,00:00,0.98050,0.98590,0.97990,0.98540,49271
2012.09.27,00:00,0.98540,0.98550,0.97900,0.98040,48648
2012.09.28,00:00,0.98050,0.98520,0.97800,0.98370,51266
2012.10.01,00:00,0.98320,0.98520,0.97970,0.98220,46336
2012.10.02,00:00,0.98220,0.98430,0.98110,0.98410,43793
2012.10.03,00:00,0.98400,0.98840,0.98380,0.98750,47528
2012.10.04,00:00,0.98750,0.98790,0.97990,0.98030,49583
2012.10.05,00:00,0.98030,0.98110,0.97340,0.97850,44603
2012.10.08,00:00,0.97860,0.98000,0.97500,0.97680,43464
2012.10.09,00:00,0.97680,0.98070,0.97430,0.97810,45169
2012.10.10,00:00,0.97810,0.98170,0.97670,0.98170,44041
2012.10.11,00:00,0.98170,0.98340,0.97630,0.97850,40775
2012.10.12,00:00,0.97840,0.98080,0.97660,0.98000,39009
2012.10.15,00:00,0.97880,0.98110,0.97680,0.98060,38050
2012.10.16,00:00,0.98060,0.98770,0.98010,0.98650,42436
2012.10.17,00:00,0.98650,0.98700,0.97710,0.97770,41442
2012.10.18,00:00,0.97780,0.98590,0.97640,0.98520,39774
2012.10.19,00:00,0.98520,0.99390,0.98440,0.99350,40460
2012.10.22,00:00,0.99330,0.99640,0.99160,0.99210,38636
2012.10.23,00:00,0.99210,0.99760,0.99010,0.99230,42345
2012.10.24,00:00,0.99230,0.99570,0.98880,0.99350,42799
2012.10.25,00:00,0.99340,0.99530,0.99020,0.99470,40589
2012.10.26,00:00,0.99470,0.99930,0.99400,0.99670,51931
2012.10.29,00:00,0.99790,1.00100,0.99760,1.00090,63560
2012.10.30,00:00,1.00090,1.00190,0.99820,0.99900,54773
2012.10.31,00:00,0.99900,1.00130,0.99590,1.00000,79011
2012.11.01,00:00,1.00010,1.00130,0.99590,0.99660,68820
2012.11.02,00:00,0.99650,0.99830,0.99200,0.99570,82540
2012.11.05,00:00,0.99560,0.99760,0.99390,0.99620,71176
2012.11.06,00:00,0.99620,0.99660,0.99100,0.99190,74542
2012.11.07,00:00,0.99200,0.99820,0.98740,0.99660,97706
2012.11.08,00:00,0.99660,1.00030,0.99470,1.00020,88126
2012.11.09,00:00,1.00020,1.00330,0.99830,1.00160,76947
2012.11.12,00:00,1.00000,1.00060,0.99840,0.99970,62064
2012.11.13,00:00,0.99970,1.00350,0.99890,1.00200,68755
2012.11.14,00:00,1.00200,1.00400,0.99970,1.00380,67641
2012.11.15,00:00,1.00380,1.00410,1.00040,1.00080,71242
2012.11.16,00:00,1.00080,1.00550,0.99950,1.00110,70576
2012.11.19,00:00,1.00060,1.00170,0.99540,0.99630,65543
2012.11.20,00:00,0.99620,0.99900,0.99540,0.99670,69084
2012.11.21,00:00,0.99670,0.99910,0.99570,0.99620,67032
2012.11.22,00:00,0.99620,0.99810,0.99520,0.99700,53050
2012.11.23,00:00,0.99700,0.99810,0.99150,0.99270,61144
2012.11.26,00:00,0.99260,0.99590,0.99160,0.99330,63454
2012.11.27,00:00,0.99330,0.99470,0.99040,0.99430,69181
2012.11.28,00:00,0.99440,0.99610,0.99170,0.99200,73657
2012.11.29,00:00,0.99190,0.99380,0.99100,0.99230,47435
2012.11.30,00:00,0.99240,0.99510,0.99210,0.99420,67100
2012.12.03,00:00,0.99330,0.99510,0.99140,0.99500,62396
2012.12.04,00:00,0.99500,0.99530,0.99140,0.99260,64935
2012.12.05,00:00,0.99270,0.99410,0.99070,0.99150,41918
2012.12.06,00:00,0.99150,0.99260,0.98920,0.99130,64472
2012.12.07,00:00,0.99130,0.99330,0.98760,0.98830,61962
2012.12.10,00:00,0.98710,0.98880,0.98620,0.98620,57721
2012.12.11,00:00,0.98620,0.98800,0.98570,0.98600,58766
2012.12.12,00:00,0.98600,0.98650,0.98250,0.98440,60547
2012.12.13,00:00,0.98430,0.98540,0.98230,0.98470,59659
2012.12.14,00:00,0.98480,0.98650,0.98310,0.98550,62465
2012.12.17,00:00,0.98610,0.98800,0.98320,0.98330,58986
2012.12.18,00:00,0.98340,0.98590,0.98320,0.98560,56179
2012.12.19,00:00,0.98550,0.98860,0.98480,0.98860,60943
2012.12.20,00:00,0.98860,0.98960,0.98690,0.98750,63852
2012.12.21,00:00,0.98750,0.99520,0.98720,0.99310,67989
2012.12.24,00:00,0.99320,0.99440,0.99120,0.99130,39243
2012.12.26,00:00,0.99180,0.99500,0.99120,0.99410,29865
2012.12.27,00:00,0.99420,0.99580,0.99080,0.99510,63019
2012.12.28,00:00,0.99500,0.99700,0.99370,0.99680,61160
2012.12.31,00:00,0.99620,0.99690,0.99300,0.99550,47814
2013.01.02,00:00,0.98760,0.98800,0.98360,0.98470,54934
2013.01.03,00:00,0.98490,0.98830,0.98420,0.98780,65566
2013.01.04,00:00,0.98770,0.99230,0.98480,0.98710,70861
2013.01.07,00:00,0.98640,0.98840,0.98520,0.98580,62869
2013.01.08,00:00,0.98580,0.98830,0.98430,0.98660,65252
2013.01.09,00:00,0.98650,0.98800,0.98540,0.98750,66593
2013.01.10,00:00,0.98750,0.98800,0.98310,0.98310,71375
2013.01.11,00:00,0.98310,0.98530,0.98150,0.98470,75126
2013.01.14,00:00,0.98410,0.98660,0.98310,0.98360,71930
2013.01.15,00:00,0.98360,0.98670,0.98310,0.98420,81165
2013.01.16,00:00,0.98410,0.98770,0.98370,0.98580,74550
2013.01.17,00:00,0.98580,0.98860,0.98430,0.98560,75858
2013.01.18,00:00,0.98560,0.99460,0.98530,0.99150,79861
2013.01.21,00:00,0.99180,0.99380,0.99080,0.99270,57826
2013.01.22,00:00,0.99280,0.99460,0.99080,0.99170,78440
2013.01.23,00:00,0.99170,1.00040,0.99030,0.99910,74783
2013.01.24,00:00,0.99910,1.00360,0.99890,1.00240,75772
2013.01.25,00:00,1.00250,1.01000,1.00200,1.00570,74554
2013.01.28,00:00,1.00640,1.01000,1.00600,1.00620,67937
