Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2013,5,30,1.03510000,1.03880000,1.02960000,1.02970000,50849,0.99257760,1.03073436,1.03318882,1.03626259,1.03972245,1.01977416,1.02317897,1.02622296,1.02866668
2013,5,29,1.03970000,1.04210000,1.03460000,1.03510000,44601,1.00524425,1.03613979,1.03860711,1.04169700,1.04517501,1.02512211,1.02854478,1.03160473,1.03406126
2013,5,28,1.03400000,1.04080000,1.03250000,1.03970000,24269,1.00444402,1.04074441,1.04322270,1.04632632,1.04981979,1.02967776,1.03311565,1.03618920,1.03865664
2013,5,27,1.03060000,1.03420000,1.03040000,1.03390000,46089,0.99442147,1.03493858,1.03740305,1.04048935,1.04396333,1.02393367,1.02735238,1.03040878,1.03286246
2013,5,24,1.03020000,1.03550000,1.02990000,1.03160000,58828,0.99777541,1.03263627,1.03509526,1.03817469,1.04164095,1.02165584,1.02506694,1.02811655,1.03056477
2013,5,23,1.03660000,1.03930000,1.02860000,1.03020000,56196,0.99864288,1.03123486,1.03369051,1.03676577,1.04022732,1.02026934,1.02367581,1.02672127,1.02916618
2013,5,22,1.02660000,1.03870000,1.02500000,1.03660000,45820,1.00621239,1.03764129,1.04011220,1.04320656,1.04668961,1.02660765,1.03003528,1.03309966,1.03555975
2013,5,21,1.02410000,1.03210000,1.02350000,1.02660000,40656,0.99035308,1.02763125,1.03007831,1.03314283,1.03659228,1.01670404,1.02009861,1.02313343,1.02556979
2013,5,20,1.02830000,1.02950000,1.02160000,1.02410000,44845,0.99756478,1.02512874,1.02756984,1.03062690,1.03406795,1.01422814,1.01761444,1.02064187,1.02307230
2013,5,17,1.01930000,1.03120000,1.01800000,1.02790000,42812,1.00371058,1.02893255,1.03138272,1.03445111,1.03790493,1.01799151,1.02139037,1.02442904,1.02686848
2013,5,16,1.01560000,1.02070000,1.01480000,1.01930000,48433,0.99163343,1.02032391,1.02275358,1.02579630,1.02922123,1.00947441,1.01284484,1.01585808,1.01827711
2013,5,15,1.01800000,1.02190000,1.01570000,1.01570000,45834,0.99646816,1.01672030,1.01914138,1.02217336,1.02558619,1.00590911,1.00926764,1.01227024,1.01468073
2013,5,14,1.01050000,1.01820000,1.00900000,1.01800000,39609,1.00226445,1.01902261,1.02144918,1.02448802,1.02790857,1.00818694,1.01155307,1.01456247,1.01697842
2013,5,13,1.01180000,1.01330000,1.00820000,1.01050000,46699,0.99263261,1.01151507,1.01392376,1.01694022,1.02033557,1.00075924,1.00410057,1.00708780,1.00948594
2013,5,10,1.00670000,1.01510000,1.00630000,1.00990000,37000,0.99940623,1.01091447,1.01332173,1.01633639,1.01972973,1.00016502,1.00350437,1.00648982,1.00888655
2013,5,9,1.00290000,1.00890000,1.00130000,1.00670000,33364,0.99683137,1.00771126,1.01011089,1.01311600,1.01649859,0.99699587,1.00032463,1.00330063,1.00568976
2013,5,8,1.00420000,1.00590000,1.00180000,1.00300000,35632,0.99632463,1.00400754,1.00639835,1.00939242,1.01276257,0.99333153,0.99664806,0.99961312,1.00199347
2013,5,7,1.00670000,1.00830000,1.00360000,1.00420000,25319,1.00119641,1.00520875,1.00760242,1.01060007,1.01397425,0.99451997,0.99784046,1.00080907,1.00319227
2013,5,6,1.00710000,1.00950000,1.00640000,1.00670000,34907,1.00248954,1.00771126,1.01011089,1.01311600,1.01649859,0.99699587,1.00032463,1.00330063,1.00568976
2013,5,3,1.01030000,1.01320000,1.00740000,1.00750000,37609,1.00079468,1.00851206,1.01091360,1.01392110,1.01730637,0.99778816,1.00111957,1.00409793,1.00648896
2013,5,2,1.00820000,1.01090000,1.00590000,1.01040000,32430,1.00287841,1.01141497,1.01382343,1.01683958,1.02023460,1.00066020,1.00400120,1.00698813,1.00938604
2013,5,1,1.00720000,1.00990000,1.00510000,1.00810000,37221,0.99772367,1.00911266,1.01151563,1.01452492,1.01791221,0.99838237,1.00171577,1.00469590,1.00708835
2013,4,30,1.01120000,1.01240000,1.00550000,1.00730000,32199,0.99920643,1.00831186,1.01071292,1.01371982,1.01710443,0.99759008,1.00092083,1.00389860,1.00628916
2013,4,29,1.01670000,1.01690000,1.01080000,1.01120000,37854,1.00387174,1.01221578,1.01462614,1.01764468,1.02104239,1.00145249,1.00479613,1.00778543,1.01018524
2013,4,26,1.01990000,1.02140000,1.01570000,1.01650000,39721,1.00524130,1.01752110,1.01994409,1.02297846,1.02639397,1.00670140,1.01006257,1.01306754,1.01547992
2013,4,25,1.02550000,1.02590000,1.01850000,1.01990000,39131,1.00334481,1.02092452,1.02335561,1.02640013,1.02982707,1.01006863,1.01344104,1.01645606,1.01887651
2013,4,24,1.02570000,1.02780000,1.02460000,1.02550000,42733,1.00549073,1.02653014,1.02897459,1.03203582,1.03548157,1.01561464,1.01900557,1.02203715,1.02447089
2013,4,23,1.02550000,1.02840000,1.02500000,1.02570000,39284,1.00019503,1.02673034,1.02917526,1.03223709,1.03568352,1.01581272,1.01920431,1.02223647,1.02467069
2013,4,22,1.02550000,1.02850000,1.02460000,1.02550000,40578,0.99980501,1.02653014,1.02897459,1.03203582,1.03548157,1.01561464,1.01900557,1.02203715,1.02447089
2013,4,19,1.02620000,1.02690000,1.02310000,1.02640000,46987,1.00087762,1.02743105,1.02987764,1.03294155,1.03639033,1.01650597,1.01989987,1.02293411,1.02536999
2013,4,18,1.02650000,1.02760000,1.02290000,1.02620000,48767,0.99980514,1.02723085,1.02967696,1.03274028,1.03618839,1.01630790,1.01970114,1.02273478,1.02517019
2013,4,17,1.02080000,1.02930000,1.02070000,1.02650000,48473,1.00029234,1.02753115,1.02997798,1.03304219,1.03649131,1.01660501,1.01999924,1.02303377,1.02546989
2013,4,16,1.02550000,1.02570000,1.02030000,1.02090000,50654,0.99454457,1.02192552,1.02435900,1.02740650,1.03083680,1.01105899,1.01443470,1.01745268,1.01987551
2013,4,15,1.01430000,1.02590000,1.01330000,1.02540000,36720,1.00440788,1.02643004,1.02887425,1.03193518,1.03538060,1.01551561,1.01890621,1.02193748,1.02437099
2013,4,12,1.01020000,1.01450000,1.00930000,1.01330000,37916,0.98819973,1.01431789,1.01673325,1.01975806,1.02316283,1.00353225,1.00688283,1.00987834,1.01228313
2013,4,11,1.01410000,1.01560000,1.00830000,1.01020000,35048,0.99694069,1.01121477,1.01362275,1.01663831,1.02003265,1.00046213,1.00380247,1.00678881,1.00918625
2013,4,10,1.01630000,1.01680000,1.01390000,1.01420000,38620,1.00395961,1.01521879,1.01763630,1.02066380,1.02407159,1.00442357,1.00777714,1.01077530,1.01318223
2013,4,9,1.01660000,1.01750000,1.01340000,1.01630000,36263,1.00207060,1.01732090,1.01974342,1.02277718,1.02619203,1.00650333,1.00986384,1.01286821,1.01528012
2013,4,8,1.01800000,1.02140000,1.01560000,1.01660000,43761,1.00029519,1.01762120,1.02004443,1.02307910,1.02649495,1.00680044,1.01016194,1.01316720,1.01557982
2013,4,5,1.01270000,1.02360000,1.01240000,1.01760000,43652,1.00098367,1.01862221,1.02104782,1.02408547,1.02750468,1.00779080,1.01115560,1.01416382,1.01657882
2013,4,4,1.01450000,1.01660000,1.01050000,1.01270000,35070,0.99518475,1.01371728,1.01613122,1.01915424,1.02255699,1.00293803,1.00628663,1.00928037,1.01168374
2013,4,3,1.01460000,1.01540000,1.01240000,1.01450000,35465,1.00177743,1.01551909,1.01793732,1.02096571,1.02437451,1.00472068,1.00807524,1.01107429,1.01348193
2013,4,2,1.01670000,1.01680000,1.01240000,1.01460000,23149,1.00009857,1.01561919,1.01803766,1.02106635,1.02447548,1.00481972,1.00817460,1.01117395,1.01358183
2013,4,1,1.01750000,1.01820000,1.01600000,1.01670000,17467,1.00206978,1.01772130,1.02014477,1.02317973,1.02659592,1.00689947,1.01026130,1.01326686,1.01567972
2013,3,29,1.01640000,1.01810000,1.01510000,1.01670000,38684,1.00000000,1.01772130,1.02014477,1.02317973,1.02659592,1.00689947,1.01026130,1.01326686,1.01567972
2013,3,28,1.01630000,1.01730000,1.01450000,1.01640000,46911,0.99970493,1.01742100,1.01984375,1.02287782,1.02629300,1.00660236,1.00996320,1.01296787,1.01538002
2013,3,27,1.01620000,1.01950000,1.01490000,1.01630000,64565,0.99990161,1.01732090,1.01974342,1.02277718,1.02619203,1.00650333,1.00986384,1.01286821,1.01528012
2013,3,26,1.02150000,1.02170000,1.01580000,1.01620000,71482,0.99990160,1.01722080,1.01964308,1.02267655,1.02609105,1.00640429,1.00976447,1.01276855,1.01518022
2013,3,25,1.02310000,1.02350000,1.01870000,1.02150000,62152,1.00521551,1.02252612,1.02496103,1.02801032,1.03144264,1.01165320,1.01503090,1.01805065,1.02047491
2013,3,22,1.02480000,1.02640000,1.02200000,1.02310000,48835,1.00156632,1.02412773,1.02656646,1.02962052,1.03305821,1.01323778,1.01662077,1.01964525,1.02207330
2013,3,21,1.02560000,1.02630000,1.01990000,1.02480000,49764,1.00166162,1.02582944,1.02827222,1.03133136,1.03477476,1.01492139,1.01831001,1.02133951,1.02377159
2013,3,20,1.02750000,1.02760000,1.02380000,1.02570000,71853,1.00087822,1.02673034,1.02917526,1.03223709,1.03568352,1.01581272,1.01920431,1.02223647,1.02467069
2013,3,19,1.02160000,1.02840000,1.02150000,1.02750000,55884,1.00175490,1.02853215,1.03098136,1.03404856,1.03750104,1.01759537,1.02099291,1.02403039,1.02646888
2013,3,18,1.02240000,1.02510000,1.02040000,1.02160000,65942,0.99425791,1.02262622,1.02506137,1.02811096,1.03154361,1.01175224,1.01513027,1.01815031,1.02057481
2013,3,15,1.02210000,1.02310000,1.01800000,1.01930000,71822,0.99774863,1.02032391,1.02275358,1.02579630,1.02922123,1.00947441,1.01284484,1.01585808,1.01827711
2013,3,14,1.02790000,1.02830000,1.02110000,1.02210000,67084,1.00274698,1.02312673,1.02556307,1.02861415,1.03204848,1.01224742,1.01562711,1.01864863,1.02107430
2013,3,13,1.02590000,1.02940000,1.02450000,1.02790000,66873,1.00567459,1.02893255,1.03138272,1.03445111,1.03790493,1.01799151,1.02139037,1.02442904,1.02686848
2013,3,12,1.02600000,1.02840000,1.02490000,1.02600000,59694,0.99815157,1.02703064,1.02947628,1.03253900,1.03598644,1.01610982,1.01950241,1.02253546,1.02497039
2013,3,11,1.02830000,1.02940000,1.02540000,1.02590000,68528,0.99990253,1.02693054,1.02937594,1.03243837,1.03588547,1.01601079,1.01940304,1.02243579,1.02487049
2013,3,8,1.02920000,1.03140000,1.02340000,1.02820000,66445,1.00224193,1.02923285,1.03168374,1.03475303,1.03820785,1.01828862,1.02168847,1.02472803,1.02716818
2013,3,7,1.03190000,1.03290000,1.02840000,1.02930000,67453,1.00106983,1.03033396,1.03278746,1.03586004,1.03931856,1.01937801,1.02278151,1.02582431,1.02826708
2013,3,6,1.02680000,1.03360000,1.02540000,1.03180000,63728,1.00242884,1.03283647,1.03529593,1.03837597,1.04184289,1.02185392,1.02526568,1.02831587,1.03076457
2013,3,5,1.02720000,1.02940000,1.02560000,1.02690000,66392,0.99525102,1.02793155,1.03037933,1.03344474,1.03689520,1.01700115,1.02039671,1.02343242,1.02586949
2013,3,4,1.02730000,1.03100000,1.02680000,1.02720000,76379,1.00029214,1.02823185,1.03068035,1.03374665,1.03719812,1.01729826,1.02069481,1.02373141,1.02616919
2013,3,1,1.03060000,1.03420000,1.02620000,1.02660000,74013,0.99941589,1.02763125,1.03007831,1.03314283,1.03659228,1.01670404,1.02009861,1.02313343,1.02556979
2013,2,28,1.02280000,1.03130000,1.02160000,1.03050000,77055,1.00379895,1.03153516,1.03399153,1.03706768,1.04053024,1.02056645,1.02397391,1.02702026,1.02946587
2013,2,27,1.02600000,1.02770000,1.02270000,1.02280000,80039,0.99252790,1.02382743,1.02626544,1.02931861,1.03275529,1.01294067,1.01632267,1.01934626,1.02177360
2013,2,26,1.02600000,1.03020000,1.02390000,1.02600000,78789,1.00312867,1.02703064,1.02947628,1.03253900,1.03598644,1.01610982,1.01950241,1.02253546,1.02497039
2013,2,25,1.02210000,1.02770000,1.02160000,1.02610000,71321,1.00009747,1.02713074,1.02957662,1.03263964,1.03608741,1.01620886,1.01960177,1.02263512,1.02507029
2013,2,22,1.01840000,1.02560000,1.01580000,1.02120000,70886,0.99522464,1.02222582,1.02466002,1.02770841,1.03113972,1.01135609,1.01473280,1.01775167,1.02017521
2013,2,21,1.01650000,1.02070000,1.01620000,1.01840000,68773,0.99725813,1.01942301,1.02185053,1.02489057,1.02831247,1.00858309,1.01195054,1.01496112,1.01737802
2013,2,20,1.01130000,1.01850000,1.01080000,1.01640000,61348,0.99803614,1.01742100,1.01984375,1.02287782,1.02629300,1.00660236,1.00996320,1.01296787,1.01538002
2013,2,19,1.01050000,1.01370000,1.01000000,1.01120000,51949,0.99488390,1.01221578,1.01462614,1.01764468,1.02104239,1.00145249,1.00479613,1.00778543,1.01018524
2013,2,18,1.00720000,1.01210000,1.00570000,1.01060000,64215,0.99940665,1.01161517,1.01402410,1.01704086,1.02043655,1.00085827,1.00419993,1.00718746,1.00958584
2013,2,15,1.00090000,1.00820000,1.00020000,1.00620000,63321,0.99564615,1.00721075,1.00960920,1.01261281,1.01599372,0.99650069,0.99982780,1.00280232,1.00519026
2013,2,14,1.00170000,1.00240000,0.99990000,1.00080000,60460,0.99463327,1.00180533,1.00419090,1.00717840,1.01054116,0.99115274,0.99446200,0.99742055,0.99979568
2013,2,13,1.00210000,1.00430000,1.00110000,1.00170000,64064,1.00089928,1.00270623,1.00509395,1.00808413,1.01144992,0.99204407,0.99535630,0.99831751,1.00069478
2013,2,12,1.00470000,1.00880000,1.00200000,1.00210000,57982,1.00039932,1.00310664,1.00549530,1.00848668,1.01185381,0.99244021,0.99575376,0.99871616,1.00109437
2013,2,11,1.00250000,1.00830000,1.00240000,1.00460000,66400,1.00249476,1.00560915,1.00800377,1.01100262,1.01437815,0.99491611,0.99823793,1.00120772,1.00359187
2013,2,8,0.99770000,1.00350000,0.99700000,1.00200000,68205,0.99741191,1.00300654,1.00539496,1.00838605,1.01175284,0.99234117,0.99565440,0.99861650,1.00099447
2013,2,7,0.99550000,0.99930000,0.99310000,0.99770000,69460,0.99570858,0.99870222,1.00108040,1.00405864,1.00741099,0.98808262,0.99138163,0.99433102,0.99669879
2013,2,6,0.99550000,0.99890000,0.99490000,0.99560000,68738,0.99789516,0.99660011,0.99897328,1.00194526,1.00529055,0.98600287,0.98929493,0.99223811,0.99460090
2013,2,5,0.99870000,0.99940000,0.99530000,0.99540000,65516,0.99979912,0.99639991,0.99877260,1.00174398,1.00508860,0.98580480,0.98909619,0.99203879,0.99440110
2013,2,4,0.99660000,0.99920000,0.99470000,0.99870000,71502,1.00331525,0.99970322,1.00208378,1.00506501,1.00842072,0.98907298,0.99237530,0.99532764,0.99769779
2013,2,1,0.99710000,1.00040000,0.99640000,0.99640000,70811,0.99769701,0.99740091,0.99977599,1.00275035,1.00609833,0.98679516,0.99008986,0.99303541,0.99540009
2013,1,31,1.00120000,1.00340000,0.99570000,0.99710000,73458,1.00070253,0.99810161,1.00047836,1.00345482,1.00680515,0.98748841,0.99078543,0.99373305,0.99609939
2013,1,30,1.00070000,1.00520000,1.00070000,1.00110000,73346,1.00401163,1.00210563,1.00449192,1.00748031,1.01084408,0.99144985,0.99476010,0.99771954,1.00009538
2013,1,29,1.00620000,1.00660000,1.00070000,1.00070000,67937,0.99960044,1.00170523,1.00409056,1.00707776,1.01044019,0.99105371,0.99436263,0.99732089,0.99969578
2013,1,28,1.00640000,1.01000000,1.00600000,1.00620000,74554,1.00549615,1.00721075,1.00960920,1.01261281,1.01599372,0.99650069,0.99982780,1.00280232,1.00519026
2013,1,25,1.00250000,1.01000000,1.00200000,1.00570000,75772,0.99950308,1.00671025,1.00910750,1.01210963,1.01548885,0.99600551,0.99933097,1.00230401,1.00469076
2013,1,24,0.99910000,1.00360000,0.99890000,1.00240000,74783,0.99671870,1.00340694,1.00579632,1.00878859,1.01215673,0.99273732,0.99605186,0.99901515,1.00139407
2013,1,23,0.99170000,1.00040000,0.99030000,0.99910000,78440,0.99670790,1.00010362,1.00248514,1.00546756,1.00882461,0.98946913,0.99277276,0.99572629,0.99809738
2013,1,22,0.99280000,0.99460000,0.99080000,0.99170000,57826,0.99259333,0.99269619,0.99506007,0.99802040,1.00135259,0.98214046,0.98541963,0.98835128,0.99070481
2013,1,21,0.99180000,0.99380000,0.99080000,0.99270000,79861,1.00100837,0.99369719,0.99606345,0.99902677,1.00236232,0.98313082,0.98641329,0.98934790,0.99170381
2013,1,18,0.98560000,0.99460000,0.98530000,0.99150000,75858,0.99879118,0.99249599,0.99485939,0.99781913,1.00115064,0.98194239,0.98522089,0.98815196,0.99050501
2013,1,17,0.98580000,0.98860000,0.98430000,0.98560000,74550,0.99404942,0.98659006,0.98893940,0.99188152,0.99519321,0.97609926,0.97935826,0.98227188,0.98461093
2013,1,16,0.98410000,0.98770000,0.98370000,0.98580000,81165,1.00020292,0.98679026,0.98914008,0.99208280,0.99539516,0.97629733,0.97955699,0.98247120,0.98481073
2013,1,15,0.98360000,0.98670000,0.98310000,0.98420000,71930,0.99837695,0.98518866,0.98753465,0.99047260,0.99377958,0.97471276,0.97796712,0.98087661,0.98321234
2013,1,14,0.98410000,0.98660000,0.98310000,0.98360000,75126,0.99939037,0.98458805,0.98693262,0.98986878,0.99317374,0.97411854,0.97737092,0.98027863,0.98261294
2013,1,11,0.98310000,0.98530000,0.98150000,0.98470000,71375,1.00111834,0.98568916,0.98803635,0.99097579,0.99428445,0.97520794,0.97846396,0.98137492,0.98371184
2013,1,10,0.98750000,0.98800000,0.98310000,0.98310000,66593,0.99837514,0.98408755,0.98643093,0.98936559,0.99266888,0.97362336,0.97687409,0.97978032,0.98211344
2013,1,9,0.98650000,0.98800000,0.98540000,0.98750000,65252,1.00447564,0.98849197,0.99084584,0.99379363,0.99711170,0.97798095,0.98124622,0.98416546,0.98650903
2013,1,8,0.98580000,0.98830000,0.98430000,0.98660000,62869,0.99908861,0.98759107,0.98994279,0.99288790,0.99620294,0.97708962,0.98035192,0.98326850,0.98560993
2013,1,7,0.98640000,0.98840000,0.98520000,0.98580000,70861,0.99918913,0.98679026,0.98914008,0.99208280,0.99539516,0.97629733,0.97955699,0.98247120,0.98481073
2013,1,4,0.98770000,0.99230000,0.98480000,0.98710000,65566,1.00131873,0.98809157,0.99044448,0.99339108,0.99670781,0.97758480,0.98084876,0.98376681,0.98610943
2013,1,3,0.98490000,0.98830000,0.98420000,0.98780000,54934,1.00070915,0.98879227,0.99114685,0.99409554,0.99741462,0.97827806,0.98154432,0.98446445,0.98680872
2013,1,2,0.98760000,0.98800000,0.98360000,0.98470000,47814,0.99686171,0.98568916,0.98803635,0.99097579,0.99428445,0.97520794,0.97846396,0.98137492,0.98371184
2012,12,31,0.99620000,0.99690000,0.99300000,0.99550000,61160,1.01096781,0.99650001,0.99887294,1.00184462,1.00518957,0.98590383,0.98919556,0.99213845,0.99450100
2012,12,28,0.99500000,0.99700000,0.99370000,0.99680000,63019,1.00130588,0.99780131,1.00017735,1.00315290,1.00650223,0.98719130,0.99048733,0.99343406,0.99579969
2012,12,27,0.99420000,0.99580000,0.99080000,0.99510000,29865,0.99829454,0.99609960,0.99847159,1.00144207,1.00478568,0.98550769,0.98879809,0.99173980,0.99410140
2012,12,26,0.99180000,0.99500000,0.99120000,0.99410000,39243,0.99899508,0.99509860,0.99746820,1.00043570,1.00377595,0.98451733,0.98780443,0.99074318,0.99310240
2012,12,24,0.99320000,0.99440000,0.99120000,0.99130000,67989,0.99718338,0.99229579,0.99465871,0.99761785,1.00094869,0.98174432,0.98502216,0.98795263,0.99030521
2012,12,21,0.98750000,0.99520000,0.98720000,0.99310000,63852,1.00181580,0.99409760,0.99646481,0.99942932,1.00276621,0.98352697,0.98681076,0.98974655,0.99210341
2012,12,20,0.98860000,0.98960000,0.98690000,0.98750000,60943,0.99436109,0.98849197,0.99084584,0.99379363,0.99711170,0.97798095,0.98124622,0.98416546,0.98650903
2012,12,19,0.98550000,0.98860000,0.98480000,0.98860000,56179,1.00111392,0.98959307,0.99194956,0.99490064,0.99822241,0.97907034,0.98233926,0.98526175,0.98760792
2012,12,18,0.98340000,0.98590000,0.98320000,0.98560000,58986,0.99696541,0.98659006,0.98893940,0.99188152,0.99519321,0.97609926,0.97935826,0.98227188,0.98461093
2012,12,17,0.98610000,0.98800000,0.98320000,0.98330000,62465,0.99766640,0.98428775,0.98663161,0.98956686,0.99287082,0.97382143,0.97707282,0.97997964,0.98231324
2012,12,14,0.98480000,0.98650000,0.98310000,0.98550000,59659,1.00223736,0.98648996,0.98883906,0.99178089,0.99509224,0.97600023,0.97925889,0.98217222,0.98451103
2012,12,13,0.98430000,0.98540000,0.98230000,0.98470000,60547,0.99918823,0.98568916,0.98803635,0.99097579,0.99428445,0.97520794,0.97846396,0.98137492,0.98371184
2012,12,12,0.98600000,0.98650000,0.98250000,0.98440000,58766,0.99969534,0.98538886,0.98773533,0.99067388,0.99398153,0.97491083,0.97816586,0.98107593,0.98341214
2012,12,11,0.98620000,0.98800000,0.98570000,0.98600000,57721,1.00162536,0.98699046,0.98934075,0.99228407,0.99559710,0.97649541,0.97975572,0.98267053,0.98501053
2012,12,10,0.98710000,0.98880000,0.98620000,0.98620000,61962,1.00020284,0.98719066,0.98954143,0.99248535,0.99579905,0.97669348,0.97995446,0.98286985,0.98521033
2012,12,7,0.99130000,0.99330000,0.98760000,0.98830000,64472,1.00212939,0.98929277,0.99164855,0.99459873,0.99791949,0.97877324,0.98204116,0.98496276,0.98730822
2012,12,6,0.99150000,0.99260000,0.98920000,0.99130000,41918,1.00303552,0.99229579,0.99465871,0.99761785,1.00094869,0.98174432,0.98502216,0.98795263,0.99030521
2012,12,5,0.99270000,0.99410000,0.99070000,0.99150000,64935,1.00020176,0.99249599,0.99485939,0.99781913,1.00115064,0.98194239,0.98522089,0.98815196,0.99050501
2012,12,4,0.99500000,0.99530000,0.99140000,0.99260000,62396,1.00110943,0.99359709,0.99596312,0.99892614,1.00226135,0.98303179,0.98631393,0.98924824,0.99160391
2012,12,3,0.99330000,0.99510000,0.99140000,0.99500000,67100,1.00241789,0.99599950,0.99837125,1.00134143,1.00468471,0.98540865,0.98869873,0.99164014,0.99400150
2012,11,30,0.99240000,0.99510000,0.99210000,0.99420000,47435,0.99919598,0.99519870,0.99756854,1.00053633,1.00387692,0.98461636,0.98790379,0.99084284,0.99320230
2012,11,29,0.99190000,0.99380000,0.99100000,0.99230000,73657,0.99808892,0.99329679,0.99566210,0.99862422,1.00195843,0.98273468,0.98601583,0.98894925,0.99130421
2012,11,28,0.99440000,0.99610000,0.99170000,0.99200000,69181,0.99969767,0.99299649,0.99536108,0.99832231,1.00165551,0.98243757,0.98571773,0.98865027,0.99100451
2012,11,27,0.99330000,0.99470000,0.99040000,0.99430000,63454,1.00231855,0.99529880,0.99766888,1.00063697,1.00397789,0.98471540,0.98800316,0.99094250,0.99330220
2012,11,26,0.99260000,0.99590000,0.99160000,0.99330000,61144,0.99899427,0.99429780,0.99666549,0.99963060,1.00296816,0.98372504,0.98700949,0.98994588,0.99230321
2012,11,23,0.99700000,0.99810000,0.99150000,0.99270000,53050,0.99939595,0.99369719,0.99606345,0.99902677,1.00236232,0.98313082,0.98641329,0.98934790,0.99170381
2012,11,22,0.99620000,0.99810000,0.99520000,0.99700000,67032,1.00433162,0.99800151,1.00037802,1.00335418,1.00670417,0.98738937,0.99068606,0.99363338,0.99599949
2012,11,21,0.99670000,0.99910000,0.99570000,0.99620000,69084,0.99919759,0.99720071,0.99957531,1.00254908,1.00589639,0.98659708,0.98989113,0.99283608,0.99520029
2012,11,20,0.99620000,0.99900000,0.99540000,0.99670000,65543,1.00050191,0.99770121,1.00007701,1.00305227,1.00640125,0.98709226,0.99038796,0.99333440,0.99569979
2012,11,19,1.00060000,1.00170000,0.99540000,0.99630000,70576,0.99959868,0.99730081,0.99967565,1.00264972,1.00599736,0.98669612,0.98999049,0.99293575,0.99530019
2012,11,16,1.00080000,1.00550000,0.99950000,1.00110000,71242,1.00481783,1.00210563,1.00449192,1.00748031,1.01084408,0.99144985,0.99476010,0.99771954,1.00009538
2012,11,15,1.00380000,1.00410000,1.00040000,1.00080000,67641,0.99970033,1.00180533,1.00419090,1.00717840,1.01054116,0.99115274,0.99446200,0.99742055,0.99979568
2012,11,14,1.00200000,1.00400000,0.99970000,1.00380000,68755,1.00299760,1.00480834,1.00720106,1.01019752,1.01357036,0.99412382,0.99744300,1.00041042,1.00279267
2012,11,13,0.99970000,1.00350000,0.99890000,1.00200000,62064,0.99820681,1.00300654,1.00539496,1.00838605,1.01175284,0.99234117,0.99565440,0.99861650,1.00099447
2012,11,12,1.00000000,1.00060000,0.99840000,0.99970000,76947,0.99770459,1.00070423,1.00308717,1.00607139,1.00943045,0.99006335,0.99336896,0.99632427,0.99869678
2012,11,9,1.00020000,1.00330000,0.99830000,1.00160000,88126,1.00190057,1.00260613,1.00499361,1.00798350,1.01134895,0.99194503,0.99525693,0.99821785,1.00059488
2012,11,8,0.99660000,1.00030000,0.99470000,1.00020000,97706,0.99860224,1.00120473,1.00358887,1.00657457,1.00993532,0.99055853,0.99386580,0.99682258,0.99919628
2012,11,7,0.99200000,0.99820000,0.98740000,0.99660000,74542,0.99640072,0.99760111,0.99997667,1.00295163,1.00630028,0.98699323,0.99028859,0.99323473,0.99559989
2012,11,6,0.99620000,0.99660000,0.99100000,0.99190000,71176,0.99528397,0.99289639,0.99526074,0.99822168,1.00155453,0.98233853,0.98561836,0.98855060,0.99090461
2012,11,5,0.99560000,0.99760000,0.99390000,0.99620000,82540,1.00433511,0.99720071,0.99957531,1.00254908,1.00589639,0.98659708,0.98989113,0.99283608,0.99520029
2012,11,2,0.99650000,0.99830000,0.99200000,0.99570000,68820,0.99949809,0.99670021,0.99907362,1.00204589,1.00539152,0.98610190,0.98939429,0.99233777,0.99470080
2012,11,1,1.00010000,1.00130000,0.99590000,0.99660000,79011,1.00090389,0.99760111,0.99997667,1.00295163,1.00630028,0.98699323,0.99028859,0.99323473,0.99559989
2012,10,31,0.99900000,1.00130000,0.99590000,1.00000000,54773,1.00341160,1.00100453,1.00338819,1.00637330,1.00973337,0.99036045,0.99366706,0.99662325,0.99899648
2012,10,30,1.00090000,1.00190000,0.99820000,0.99900000,63560,0.99900000,1.00000352,1.00238480,1.00536693,1.00872364,0.98937009,0.99267340,0.99562663,0.99799749
2012,10,29,0.99790000,1.00100000,0.99760000,1.00090000,51931,1.00190190,1.00190543,1.00429124,1.00727903,1.01064213,0.99125178,0.99456136,0.99752021,0.99989558
2012,10,26,0.99470000,0.99930000,0.99400000,0.99670000,40589,0.99580378,0.99770121,1.00007701,1.00305227,1.00640125,0.98709226,0.99038796,0.99333440,0.99569979
2012,10,25,0.99340000,0.99530000,0.99020000,0.99470000,42799,0.99799338,0.99569920,0.99807023,1.00103952,1.00438179,0.98511154,0.98840063,0.99134115,0.99370180
2012,10,24,0.99230000,0.99570000,0.98880000,0.99350000,42345,0.99879361,0.99449800,0.99686617,0.99983187,1.00317011,0.98392311,0.98720823,0.99014520,0.99250300
2012,10,23,0.99210000,0.99760000,0.99010000,0.99230000,38636,0.99879215,0.99329679,0.99566210,0.99862422,1.00195843,0.98273468,0.98601583,0.98894925,0.99130421
2012,10,22,0.99330000,0.99640000,0.99160000,0.99210000,40460,0.99979845,0.99309659,0.99546142,0.99842295,1.00175648,0.98253661,0.98581709,0.98874993,0.99110441
2012,10,19,0.98520000,0.99390000,0.98440000,0.99350000,39774,1.00141115,0.99449800,0.99686617,0.99983187,1.00317011,0.98392311,0.98720823,0.99014520,0.99250300
